Symbol,Class,Methodology,Window_Size1,Window_Size2,MA_Type,Flat,Dynamic_limits,data_type,leverage,max_risk,reward_ratio,capital,Strategy,Total Gross Profit,Annualized Profit,Largest Trade Win,Average Trade Win,Average Daily Profit,Length of Average Win,Max Winning Streak,Max Drawdown,Largest Trade Loss,Average Trade Loss,Average Daily Loss,Length of Average Loss,Max Losing Streak,Number of Trades Per Year,Percentage of Winning Trades,Expected Trade Result,Percentage of Positive Profit Days,Calmar Ratio,Period,key,key2
EURUSD=X,FX,SMA2M,21,179,EMA,FALSE,TRUE,out_of_sample,5,0.2,5,1000,Passive,-153,-25.8,Not Applicable,Not Applicable,16.02,Not Applicable,Not Applicable,-36.76,Not Applicable,Not Applicable,-13.53,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.7018,2024-09-05 to 2025-03-21,EURUSD=X_Passive_SMA2M_21_179_EMA_FALSE_TRUE_5_0.2_5,EURUSD=X_21_179
EURUSD=X,FX,SMA2M,21,179,EMA,FALSE,TRUE,out_of_sample,5,0.2,10,1000,Active,-24,-4.34,150,150,18.4,116,1,-27.86,-175,-175,-16.43,26,1,2,33,-8.25,50,-0.1558,2024-09-05 to 2025-03-21,EURUSD=X_Active_SMA2M_21_179_EMA_FALSE_TRUE_5_0.2_10,EURUSD=X_21_179
EURUSD=X,FX,SMA2M,21,179,EMA,FALSE,TRUE,out_of_sample,5,0.2,10,1000,Passive,-153,-25.8,Not Applicable,Not Applicable,16.02,Not Applicable,Not Applicable,-36.76,Not Applicable,Not Applicable,-13.53,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.7018,2024-09-05 to 2025-03-21,EURUSD=X_Passive_SMA2M_21_179_EMA_FALSE_TRUE_5_0.2_10,EURUSD=X_21_179
EURUSD=X,FX,SMA2M,21,179,EMA,FALSE,TRUE,out_of_sample,1,0.02,5,1000,Active,-9,-1.63,41,41,4.15,45,1,-6.46,-22,-17,-3.62,32,3,3,20,4.8,38,-0.2523,2024-09-05 to 2025-03-21,EURUSD=X_Active_SMA2M_21_179_EMA_FALSE_TRUE_1_0.02_5,EURUSD=X_21_179
EURUSD=X,FX,SMA2M,21,179,EMA,FALSE,TRUE,out_of_sample,1,0.02,5,1000,Passive,-26,-4.6,Not Applicable,Not Applicable,3.94,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-3.18,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5444,2024-09-05 to 2025-03-21,EURUSD=X_Passive_SMA2M_21_179_EMA_FALSE_TRUE_1_0.02_5,EURUSD=X_21_179
EURUSD=X,FX,SMA2M,21,179,EMA,FALSE,TRUE,out_of_sample,5,0.02,5,1000,Active,-103,-17.74,117,53,18.48,10,2,-24.81,-67,-34,-16.39,7,4,9,29,5.51,41,-0.715,2024-09-05 to 2025-03-21,EURUSD=X_Active_SMA2M_21_179_EMA_FALSE_TRUE_5_0.02_5,EURUSD=X_21_179
EURUSD=X,FX,SMA2M,21,179,EMA,FALSE,TRUE,out_of_sample,5,0.02,5,1000,Passive,-153,-25.8,Not Applicable,Not Applicable,16.02,Not Applicable,Not Applicable,-36.76,Not Applicable,Not Applicable,-13.53,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.7018,2024-09-05 to 2025-03-21,EURUSD=X_Passive_SMA2M_21_179_EMA_FALSE_TRUE_5_0.02_5,EURUSD=X_21_179
EURUSD=X,FX,SMA2M,21,179,EMA,FALSE,TRUE,out_of_sample,1,0.02,10,1000,Active,-9,-1.63,41,41,4.15,45,1,-6.46,-22,-17,-3.62,32,3,3,20,4.8,38,-0.2523,2024-09-05 to 2025-03-21,EURUSD=X_Active_SMA2M_21_179_EMA_FALSE_TRUE_1_0.02_10,EURUSD=X_21_179
EURUSD=X,FX,SMA2M,21,179,EMA,FALSE,TRUE,out_of_sample,1,0.02,10,1000,Passive,-26,-4.6,Not Applicable,Not Applicable,3.94,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-3.18,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.5444,2024-09-05 to 2025-03-21,EURUSD=X_Passive_SMA2M_21_179_EMA_FALSE_TRUE_1_0.02_10,EURUSD=X_21_179
EURUSD=X,FX,SMA2M,25,50,EMA,FALSE,TRUE,out_of_sample,5,0.1,5,1000,Active,-69,-6.44,167,129,14.98,114,1,-35.39,-113,-82,-13.37,33,3,4,29,13.63,33,-0.182,2024-03-11 to 2025-03-21,EURUSD=X_Active_SMA2M_25_50_EMA_FALSE_TRUE_5_0.1_5,EURUSD=X_25_50
EURUSD=X,FX,SMA2M,25,50,EMA,FALSE,TRUE,out_of_sample,5,0.1,5,1000,Passive,-98,-9.18,Not Applicable,Not Applicable,15.19,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.26,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2495,2024-03-11 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_50_EMA_FALSE_TRUE_5_0.1_5,EURUSD=X_25_50
EURUSD=X,FX,SMA2M,25,50,EMA,FALSE,TRUE,out_of_sample,5,0.1,10,1000,Active,-69,-6.44,167,129,14.98,114,1,-35.39,-113,-82,-13.37,33,3,4,29,13.63,33,-0.182,2024-03-11 to 2025-03-21,EURUSD=X_Active_SMA2M_25_50_EMA_FALSE_TRUE_5_0.1_10,EURUSD=X_25_50
EURUSD=X,FX,SMA2M,25,50,EMA,FALSE,TRUE,out_of_sample,5,0.1,10,1000,Passive,-98,-9.18,Not Applicable,Not Applicable,15.19,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.26,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2495,2024-03-11 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_50_EMA_FALSE_TRUE_5_0.1_10,EURUSD=X_25_50
EURUSD=X,FX,SMA2M,25,60,SMA,FALSE,FALSE,out_of_sample,1,0.2,5,1000,Active,19,1.85,19,19,3.45,340,1,-8.46,0,NaN,-3.02,,0,1,50,NaN,50,0.2187,2024-03-25 to 2025-03-21,EURUSD=X_Active_SMA2M_25_60_SMA_FALSE_FALSE_1_0.2_5,EURUSD=X_25_60
EURUSD=X,FX,SMA2M,25,60,SMA,FALSE,FALSE,out_of_sample,1,0.2,5,1000,Passive,2,0.15,Not Applicable,Not Applicable,3.41,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.93,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0178,2024-03-25 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_60_SMA_FALSE_FALSE_1_0.2_5,EURUSD=X_25_60
EURUSD=X,FX,SMA2M,25,60,SMA,FALSE,FALSE,out_of_sample,1,0.2,10,1000,Active,19,1.85,19,19,3.45,340,1,-8.46,0,NaN,-3.02,,0,1,50,NaN,50,0.2187,2024-03-25 to 2025-03-21,EURUSD=X_Active_SMA2M_25_60_SMA_FALSE_FALSE_1_0.2_10,EURUSD=X_25_60
EURUSD=X,FX,SMA2M,25,60,SMA,FALSE,FALSE,out_of_sample,1,0.2,10,1000,Passive,2,0.15,Not Applicable,Not Applicable,3.41,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.93,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0178,2024-03-25 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_60_SMA_FALSE_FALSE_1_0.2_10,EURUSD=X_25_60
EURUSD=X,FX,SMA2M,25,60,EMA,FALSE,FALSE,out_of_sample,1,0.2,5,1000,Active,3,0.3,3,3,3.41,356,1,-8.46,0,NaN,-2.98,,0,1,50,NaN,50,0.0355,2024-03-25 to 2025-03-21,EURUSD=X_Active_SMA2M_25_60_EMA_FALSE_FALSE_1_0.2_5,EURUSD=X_25_60
EURUSD=X,FX,SMA2M,25,60,EMA,FALSE,FALSE,out_of_sample,1,0.2,5,1000,Passive,2,0.15,Not Applicable,Not Applicable,3.41,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.93,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0178,2024-03-25 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_60_EMA_FALSE_FALSE_1_0.2_5,EURUSD=X_25_60
EURUSD=X,FX,SMA2M,25,60,EMA,FALSE,FALSE,out_of_sample,1,0.2,10,1000,Active,3,0.3,3,3,3.41,356,1,-8.46,0,NaN,-2.98,,0,1,50,NaN,50,0.0355,2024-03-25 to 2025-03-21,EURUSD=X_Active_SMA2M_25_60_EMA_FALSE_FALSE_1_0.2_10,EURUSD=X_25_60
EURUSD=X,FX,SMA2M,25,60,EMA,FALSE,FALSE,out_of_sample,1,0.2,10,1000,Passive,2,0.15,Not Applicable,Not Applicable,3.41,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.93,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0178,2024-03-25 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_60_EMA_FALSE_FALSE_1_0.2_10,EURUSD=X_25_60
EURUSD=X,FX,SMA2M,25,60,EMA,FALSE,TRUE,out_of_sample,1,0.2,5,1000,Active,3,0.3,3,3,3.41,356,1,-8.46,0,NaN,-2.98,,0,1,50,NaN,50,0.0355,2024-03-25 to 2025-03-21,EURUSD=X_Active_SMA2M_25_60_EMA_FALSE_TRUE_1_0.2_5,EURUSD=X_25_60
EURUSD=X,FX,SMA2M,25,60,EMA,FALSE,TRUE,out_of_sample,1,0.2,5,1000,Passive,2,0.15,Not Applicable,Not Applicable,3.41,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.93,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0178,2024-03-25 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_60_EMA_FALSE_TRUE_1_0.2_5,EURUSD=X_25_60
EURUSD=X,FX,SMA2M,25,60,EMA,FALSE,TRUE,out_of_sample,1,0.2,10,1000,Active,3,0.3,3,3,3.41,356,1,-8.46,0,NaN,-2.98,,0,1,50,NaN,50,0.0355,2024-03-25 to 2025-03-21,EURUSD=X_Active_SMA2M_25_60_EMA_FALSE_TRUE_1_0.2_10,EURUSD=X_25_60
EURUSD=X,FX,SMA2M,25,60,EMA,FALSE,TRUE,out_of_sample,1,0.2,10,1000,Passive,2,0.15,Not Applicable,Not Applicable,3.41,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.93,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0178,2024-03-25 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_60_EMA_FALSE_TRUE_1_0.2_10,EURUSD=X_25_60
EURUSD=X,FX,SMA2M,25,72,SMA,FALSE,FALSE,out_of_sample,1,0.2,5,1000,Active,16,1.67,16,16,3.44,342,1,-8.46,0,NaN,-2.99,,0,1,50,NaN,50,0.1974,2024-04-09 to 2025-03-21,EURUSD=X_Active_SMA2M_25_72_SMA_FALSE_FALSE_1_0.2_5,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,SMA,FALSE,FALSE,out_of_sample,1,0.2,5,1000,Passive,-3,-0.32,Not Applicable,Not Applicable,3.37,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-3.01,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0379,2024-04-09 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_72_SMA_FALSE_FALSE_1_0.2_5,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,SMA,FALSE,FALSE,out_of_sample,1,0.2,10,1000,Active,16,1.67,16,16,3.44,342,1,-8.46,0,NaN,-2.99,,0,1,50,NaN,50,0.1974,2024-04-09 to 2025-03-21,EURUSD=X_Active_SMA2M_25_72_SMA_FALSE_FALSE_1_0.2_10,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,SMA,FALSE,FALSE,out_of_sample,1,0.2,10,1000,Passive,-3,-0.32,Not Applicable,Not Applicable,3.37,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-3.01,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0379,2024-04-09 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_72_SMA_FALSE_FALSE_1_0.2_10,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,SMA,FALSE,TRUE,out_of_sample,1,0.2,5,1000,Active,16,1.67,16,16,3.44,342,1,-8.46,0,NaN,-2.99,,0,1,50,NaN,50,0.1974,2024-04-09 to 2025-03-21,EURUSD=X_Active_SMA2M_25_72_SMA_FALSE_TRUE_1_0.2_5,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,SMA,FALSE,TRUE,out_of_sample,1,0.2,5,1000,Passive,-3,-0.32,Not Applicable,Not Applicable,3.37,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-3.01,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0379,2024-04-09 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_72_SMA_FALSE_TRUE_1_0.2_5,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,SMA,FALSE,TRUE,out_of_sample,1,0.2,10,1000,Active,16,1.67,16,16,3.44,342,1,-8.46,0,NaN,-2.99,,0,1,50,NaN,50,0.1974,2024-04-09 to 2025-03-21,EURUSD=X_Active_SMA2M_25_72_SMA_FALSE_TRUE_1_0.2_10,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,SMA,FALSE,TRUE,out_of_sample,1,0.2,10,1000,Passive,-3,-0.32,Not Applicable,Not Applicable,3.37,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-3.01,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0379,2024-04-09 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_72_SMA_FALSE_TRUE_1_0.2_10,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Active,8,0.8,8,8,3.51,278,1,-8.46,0,NaN,-3.1,,0,1,50,NaN,50,0.0946,2024-04-09 to 2025-03-21,EURUSD=X_Active_SMA2M_25_72_EMA_FALSE_FALSE_1_0.1_5,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,EMA,FALSE,FALSE,out_of_sample,1,0.1,5,1000,Passive,-3,-0.32,Not Applicable,Not Applicable,3.37,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-3.01,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0379,2024-04-09 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_72_EMA_FALSE_FALSE_1_0.1_5,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,EMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Active,8,0.8,8,8,3.51,278,1,-8.46,0,NaN,-3.1,,0,1,50,NaN,50,0.0946,2024-04-09 to 2025-03-21,EURUSD=X_Active_SMA2M_25_72_EMA_FALSE_FALSE_1_0.1_10,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,EMA,FALSE,FALSE,out_of_sample,1,0.1,10,1000,Passive,-3,-0.32,Not Applicable,Not Applicable,3.37,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-3.01,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0379,2024-04-09 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_72_EMA_FALSE_FALSE_1_0.1_10,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,EMA,FALSE,TRUE,out_of_sample,1,0.1,5,1000,Active,8,0.8,8,8,3.51,278,1,-8.46,0,NaN,-3.1,,0,1,50,NaN,50,0.0946,2024-04-09 to 2025-03-21,EURUSD=X_Active_SMA2M_25_72_EMA_FALSE_TRUE_1_0.1_5,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,EMA,FALSE,TRUE,out_of_sample,1,0.1,5,1000,Passive,-3,-0.32,Not Applicable,Not Applicable,3.37,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-3.01,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0379,2024-04-09 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_72_EMA_FALSE_TRUE_1_0.1_5,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,EMA,FALSE,TRUE,out_of_sample,1,0.1,10,1000,Active,8,0.8,8,8,3.51,278,1,-8.46,0,NaN,-3.1,,0,1,50,NaN,50,0.0946,2024-04-09 to 2025-03-21,EURUSD=X_Active_SMA2M_25_72_EMA_FALSE_TRUE_1_0.1_10,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,72,EMA,FALSE,TRUE,out_of_sample,1,0.1,10,1000,Passive,-3,-0.32,Not Applicable,Not Applicable,3.37,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-3.01,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0379,2024-04-09 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_72_EMA_FALSE_TRUE_1_0.1_10,EURUSD=X_25_72
EURUSD=X,FX,SMA2M,25,86,SMA,FALSE,FALSE,out_of_sample,5,0.02,5,1000,Active,10,1.09,171,74,17.35,19,2,-33.08,-74,-36,-15.52,12,10,10,32,12.16,39,0.033,2024-04-29 to 2025-03-21,EURUSD=X_Active_SMA2M_25_86_SMA_FALSE_FALSE_5_0.02_5,EURUSD=X_25_86
EURUSD=X,FX,SMA2M,25,86,SMA,FALSE,FALSE,out_of_sample,5,0.02,5,1000,Passive,7,0.71,Not Applicable,Not Applicable,16.82,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-15.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0193,2024-04-29 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_86_SMA_FALSE_FALSE_5_0.02_5,EURUSD=X_25_86
EURUSD=X,FX,SMA2M,25,86,SMA,FALSE,FALSE,out_of_sample,5,0.02,10,1000,Active,12,1.3,223,135,17.44,34,1,-33.09,-77,-33,-15.79,13,10,8,19,19.38,37,0.0393,2024-04-29 to 2025-03-21,EURUSD=X_Active_SMA2M_25_86_SMA_FALSE_FALSE_5_0.02_10,EURUSD=X_25_86
EURUSD=X,FX,SMA2M,25,86,SMA,FALSE,FALSE,out_of_sample,5,0.02,10,1000,Passive,7,0.71,Not Applicable,Not Applicable,16.82,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-15.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0193,2024-04-29 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_86_SMA_FALSE_FALSE_5_0.02_10,EURUSD=X_25_86
EURUSD=X,FX,SMA2M,25,86,SMA,FALSE,TRUE,out_of_sample,5,0.2,5,1000,Active,78,8.47,132,132,17.56,127,1,-34.04,-54,-54,-15.33,142,1,2,33,25.74,25,0.2488,2024-04-29 to 2025-03-21,EURUSD=X_Active_SMA2M_25_86_SMA_FALSE_TRUE_5_0.2_5,EURUSD=X_25_86
EURUSD=X,FX,SMA2M,25,86,SMA,FALSE,TRUE,out_of_sample,5,0.2,5,1000,Passive,7,0.71,Not Applicable,Not Applicable,16.82,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-15.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0193,2024-04-29 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_86_SMA_FALSE_TRUE_5_0.2_5,EURUSD=X_25_86
EURUSD=X,FX,SMA2M,25,86,SMA,FALSE,TRUE,out_of_sample,5,0.2,10,1000,Active,78,8.47,132,132,17.56,127,1,-34.04,-54,-54,-15.33,142,1,2,33,25.74,25,0.2488,2024-04-29 to 2025-03-21,EURUSD=X_Active_SMA2M_25_86_SMA_FALSE_TRUE_5_0.2_10,EURUSD=X_25_86
EURUSD=X,FX,SMA2M,25,86,SMA,FALSE,TRUE,out_of_sample,5,0.2,10,1000,Passive,7,0.71,Not Applicable,Not Applicable,16.82,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-15.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0193,2024-04-29 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_86_SMA_FALSE_TRUE_5_0.2_10,EURUSD=X_25_86
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,FALSE,out_of_sample,5,0.1,5,1000,Active,-19,-2.17,155,155,16.32,89,1,-39.35,-88,-87,-14.7,89,2,2,25,17,50,-0.0551,2024-05-23 to 2025-03-21,EURUSD=X_Active_SMA2M_25_104_SMA_FALSE_FALSE_5_0.1_5,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,FALSE,out_of_sample,5,0.1,5,1000,Passive,-37,-4.31,Not Applicable,Not Applicable,16.33,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-15.06,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1171,2024-05-23 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_104_SMA_FALSE_FALSE_5_0.1_5,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,FALSE,out_of_sample,5,0.02,5,1000,Active,10,1.18,171,74,17.35,19,2,-33.08,-74,-36,-15.52,12,10,10,32,12.16,39,0.0357,2024-05-23 to 2025-03-21,EURUSD=X_Active_SMA2M_25_104_SMA_FALSE_FALSE_5_0.02_5,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,FALSE,out_of_sample,5,0.02,5,1000,Passive,-37,-4.31,Not Applicable,Not Applicable,16.33,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-15.06,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1171,2024-05-23 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_104_SMA_FALSE_FALSE_5_0.02_5,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,FALSE,out_of_sample,5,0.02,10,1000,Active,12,1.41,223,135,17.44,34,1,-33.09,-77,-33,-15.79,13,10,8,19,19.38,37,0.0426,2024-05-23 to 2025-03-21,EURUSD=X_Active_SMA2M_25_104_SMA_FALSE_FALSE_5_0.02_10,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,FALSE,out_of_sample,5,0.02,10,1000,Passive,-37,-4.31,Not Applicable,Not Applicable,16.33,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-15.06,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1171,2024-05-23 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_104_SMA_FALSE_FALSE_5_0.02_10,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,TRUE,out_of_sample,1,0.2,5,1000,Active,14,1.59,14,14,3.6,269,1,-8.46,0,NaN,-3.13,,0,1,50,NaN,50,0.1879,2024-05-23 to 2025-03-21,EURUSD=X_Active_SMA2M_25_104_SMA_FALSE_TRUE_1_0.2_5,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,TRUE,out_of_sample,1,0.2,5,1000,Passive,1,0.12,Not Applicable,Not Applicable,3.48,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-3.13,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0142,2024-05-23 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_104_SMA_FALSE_TRUE_1_0.2_5,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,TRUE,out_of_sample,5,0.2,5,1000,Active,78,9.21,132,132,17.56,127,1,-34.04,-54,-54,-15.33,142,1,2,33,25.74,25,0.2706,2024-05-23 to 2025-03-21,EURUSD=X_Active_SMA2M_25_104_SMA_FALSE_TRUE_5_0.2_5,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,TRUE,out_of_sample,5,0.2,5,1000,Passive,-37,-4.31,Not Applicable,Not Applicable,16.33,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-15.06,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1171,2024-05-23 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_104_SMA_FALSE_TRUE_5_0.2_5,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,TRUE,out_of_sample,1,0.2,10,1000,Active,14,1.59,14,14,3.6,269,1,-8.46,0,NaN,-3.13,,0,1,50,NaN,50,0.1879,2024-05-23 to 2025-03-21,EURUSD=X_Active_SMA2M_25_104_SMA_FALSE_TRUE_1_0.2_10,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,TRUE,out_of_sample,1,0.2,10,1000,Passive,1,0.12,Not Applicable,Not Applicable,3.48,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-3.13,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0142,2024-05-23 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_104_SMA_FALSE_TRUE_1_0.2_10,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,TRUE,out_of_sample,5,0.2,10,1000,Active,78,9.21,132,132,17.56,127,1,-34.04,-54,-54,-15.33,142,1,2,33,25.74,25,0.2706,2024-05-23 to 2025-03-21,EURUSD=X_Active_SMA2M_25_104_SMA_FALSE_TRUE_5_0.2_10,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,TRUE,out_of_sample,5,0.2,10,1000,Passive,-37,-4.31,Not Applicable,Not Applicable,16.33,Not Applicable,Not Applicable,-36.8,Not Applicable,Not Applicable,-15.06,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1171,2024-05-23 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_104_SMA_FALSE_TRUE_5_0.2_10,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,TRUE,out_of_sample,1,0.1,5,1000,Active,14,1.59,14,14,3.6,269,1,-8.46,0,NaN,-3.13,,0,1,50,NaN,50,0.1879,2024-05-23 to 2025-03-21,EURUSD=X_Active_SMA2M_25_104_SMA_FALSE_TRUE_1_0.1_5,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,TRUE,out_of_sample,1,0.1,5,1000,Passive,1,0.12,Not Applicable,Not Applicable,3.48,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-3.13,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0142,2024-05-23 to 2025-03-21,EURUSD=X_Passive_SMA2M_25_104_SMA_FALSE_TRUE_1_0.1_5,EURUSD=X_25_104
EURUSD=X,FX,SMA2M,25,104,SMA,FALSE,TRUE,out_of_sample,1,0.1,10,1000,Active,14,1.59,14,14,3.6,269,1,-8.46,0,NaN,-3.13,,0,1,50,NaN,50,0.1879,2024-05-23 to 2025-03-21,EURUSD=X_Active_SMA2M_25_104_SMA_FALSE_TRUE_1_0.1_10,EURUSD=X_25_104
