Symbol,Class,Methodology,Window_Size,Threshold_Oversold,Threshold_Overbought,Flat,Dynamic_limits,ticker,data_type,leverage,max_risk,reward_ratio,capital,Strategy,Total Gross Profit,Annualized Profit,Largest Trade Win,Average Trade Win,Average Daily Profit,Length of Average Win,Max Winning Streak,Max Drawdown,Largest Trade Loss,Average Trade Loss,Average Daily Loss,Length of Average Loss,Max Losing Streak,Number of Trades Per Year,Percentage of Winning Trades,Expected Trade Result,Percentage of Positive Profit Days,Calmar Ratio,Period,key,key2
EURUSD=X,FX,RSI:,14,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,1,0.1,7,1000,Active,-1,-0.09,17,5,2.69,5,1,-2.94,-22,-7,-3.43,14,1,21,19,-0.38,19,-0.0306,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_60_FALSE_TRUE_1_0.1_7,EURUSD=X_14_20_60
EURUSD=X,FX,RSI:,14,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,1,0.1,7,1000,Passive,-2,-0.18,Not Applicable,Not Applicable,3.25,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.84,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0213,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_60_FALSE_TRUE_1_0.1_7,EURUSD=X_14_20_60
EURUSD=X,FX,RSI:,14,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-23,-1.91,168,49,26.08,6,1,-21.58,-174,-94,-34.95,8,1,23,24,-10.8,27,-0.0885,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_60_FALSE_TRUE_10_0.1_7,EURUSD=X_14_20_60
EURUSD=X,FX,RSI:,14,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.45,Not Applicable,Not Applicable,26.33,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2968,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_60_FALSE_TRUE_10_0.1_7,EURUSD=X_14_20_60
EURUSD=X,FX,RSI:,14,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,19,1.6,88,27,13.57,5,1,-11.04,-110,-38,-17.09,12,1,22,21,-2.31,23,0.1449,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_60_FALSE_TRUE_5_0.1_7,EURUSD=X_14_20_60
EURUSD=X,FX,RSI:,14,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-59,-4.92,Not Applicable,Not Applicable,14.96,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.38,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1337,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_60_FALSE_TRUE_5_0.1_7,EURUSD=X_14_20_60
EURUSD=X,FX,RSI:,14,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,3,1000,Active,0,0.04,4,3,2.74,8,1,-1.47,-6,-3,-2.85,10,1,12,17,0,17,0.0272,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_TRUE_FALSE_1_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,3,1000,Passive,-2,-0.18,Not Applicable,Not Applicable,3.25,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.84,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0213,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_TRUE_FALSE_1_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,2,0.14,38,26,28.25,8,1,-14.23,-59,-34,-29.51,10,1,12,17,-1.36,17,0.0098,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_TRUE_FALSE_10_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-217,-18.45,Not Applicable,Not Applicable,26.33,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2968,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_TRUE_FALSE_10_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,2,0.14,19,13,13.9,8,1,-7.24,-29,-16,-14.48,10,1,12,17,-0.51,17,0.0193,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_TRUE_FALSE_5_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-59,-4.92,Not Applicable,Not Applicable,14.96,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.38,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1337,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_TRUE_FALSE_5_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,7,1000,Active,0,0.04,4,3,2.74,8,1,-1.47,-6,-3,-2.85,10,1,12,17,0,17,0.0272,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_TRUE_FALSE_1_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,7,1000,Passive,-2,-0.18,Not Applicable,Not Applicable,3.25,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.84,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0213,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_TRUE_FALSE_1_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,2,0.14,38,26,28.25,8,1,-14.23,-59,-34,-29.51,10,1,12,17,-1.36,17,0.0098,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_TRUE_FALSE_10_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.45,Not Applicable,Not Applicable,26.33,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2968,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_TRUE_FALSE_10_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,2,0.14,19,13,13.9,8,1,-7.24,-29,-16,-14.48,10,1,12,17,-0.51,17,0.0193,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_TRUE_FALSE_5_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-59,-4.92,Not Applicable,Not Applicable,14.96,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.38,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1337,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_TRUE_FALSE_5_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,1,0.1,3,1000,Active,0,0.04,4,3,2.74,8,1,-1.47,-6,-3,-2.85,10,1,12,17,0,17,0.0272,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_TRUE_TRUE_1_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,1,0.1,3,1000,Passive,-2,-0.18,Not Applicable,Not Applicable,3.25,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.84,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0213,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_TRUE_TRUE_1_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,2,0.14,38,26,28.25,8,1,-14.23,-59,-34,-29.51,10,1,12,17,-1.36,17,0.0098,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_TRUE_TRUE_10_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-217,-18.45,Not Applicable,Not Applicable,26.33,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2968,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_TRUE_TRUE_10_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,2,0.14,19,13,13.9,8,1,-7.24,-29,-16,-14.48,10,1,12,17,-0.51,17,0.0193,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_TRUE_TRUE_5_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-59,-4.92,Not Applicable,Not Applicable,14.96,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.38,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1337,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_TRUE_TRUE_5_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,1,0.1,7,1000,Active,0,0.04,4,3,2.74,8,1,-1.47,-6,-3,-2.85,10,1,12,17,0,17,0.0272,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_TRUE_TRUE_1_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,1,0.1,7,1000,Passive,-2,-0.18,Not Applicable,Not Applicable,3.25,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.84,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0213,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_TRUE_TRUE_1_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,2,0.14,38,26,28.25,8,1,-14.23,-59,-34,-29.51,10,1,12,17,-1.36,17,0.0098,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_TRUE_TRUE_10_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.45,Not Applicable,Not Applicable,26.33,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2968,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_TRUE_TRUE_10_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,2,0.14,19,13,13.9,8,1,-7.24,-29,-16,-14.48,10,1,12,17,-0.51,17,0.0193,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_TRUE_TRUE_5_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-59,-4.92,Not Applicable,Not Applicable,14.96,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.38,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1337,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_TRUE_TRUE_5_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,1,0.1,3,1000,Active,0,0.04,4,3,2.74,8,1,-1.47,-6,-3,-2.85,10,1,12,17,0,17,0.0272,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_FALSE_FALSE_1_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,1,0.1,3,1000,Passive,-2,-0.18,Not Applicable,Not Applicable,3.25,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.84,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0213,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_FALSE_FALSE_1_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,2,0.14,38,26,28.25,8,1,-14.23,-59,-34,-29.51,10,1,12,17,-1.36,17,0.0098,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_FALSE_FALSE_10_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-217,-18.45,Not Applicable,Not Applicable,26.33,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2968,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_FALSE_FALSE_10_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,2,0.14,19,13,13.9,8,1,-7.24,-29,-16,-14.48,10,1,12,17,-0.51,17,0.0193,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_FALSE_FALSE_5_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-59,-4.92,Not Applicable,Not Applicable,14.96,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.38,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1337,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_FALSE_FALSE_5_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,1,0.1,7,1000,Active,0,0.04,4,3,2.74,8,1,-1.47,-6,-3,-2.85,10,1,12,17,0,17,0.0272,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_FALSE_FALSE_1_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,1,0.1,7,1000,Passive,-2,-0.18,Not Applicable,Not Applicable,3.25,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.84,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0213,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_FALSE_FALSE_1_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,2,0.14,38,26,28.25,8,1,-14.23,-59,-34,-29.51,10,1,12,17,-1.36,17,0.0098,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_FALSE_FALSE_10_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.45,Not Applicable,Not Applicable,26.33,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2968,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_FALSE_FALSE_10_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,2,0.14,19,13,13.9,8,1,-7.24,-29,-16,-14.48,10,1,12,17,-0.51,17,0.0193,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_FALSE_FALSE_5_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-59,-4.92,Not Applicable,Not Applicable,14.96,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.38,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1337,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_FALSE_FALSE_5_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,1,0.1,3,1000,Active,0,0.04,4,3,2.74,8,1,-1.47,-6,-3,-2.85,10,1,12,17,0,17,0.0272,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_FALSE_TRUE_1_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,1,0.1,3,1000,Passive,-2,-0.18,Not Applicable,Not Applicable,3.25,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.84,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0213,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_FALSE_TRUE_1_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,2,0.14,38,26,28.25,8,1,-14.23,-59,-34,-29.51,10,1,12,17,-1.36,17,0.0098,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_FALSE_TRUE_10_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-217,-18.45,Not Applicable,Not Applicable,26.33,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2968,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_FALSE_TRUE_10_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,2,0.14,19,13,13.9,8,1,-7.24,-29,-16,-14.48,10,1,12,17,-0.51,17,0.0193,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_FALSE_TRUE_5_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-59,-4.92,Not Applicable,Not Applicable,14.96,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.38,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1337,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_FALSE_TRUE_5_0.1_3,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,1,0.1,7,1000,Active,0,0.04,4,3,2.74,8,1,-1.47,-6,-3,-2.85,10,1,12,17,0,17,0.0272,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_FALSE_TRUE_1_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,1,0.1,7,1000,Passive,-2,-0.18,Not Applicable,Not Applicable,3.25,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.84,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0213,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_FALSE_TRUE_1_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,2,0.14,38,26,28.25,8,1,-14.23,-59,-34,-29.51,10,1,12,17,-1.36,17,0.0098,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_FALSE_TRUE_10_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.45,Not Applicable,Not Applicable,26.33,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2968,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_FALSE_TRUE_10_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,2,0.14,19,13,13.9,8,1,-7.24,-29,-16,-14.48,10,1,12,17,-0.51,17,0.0193,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_20_70_FALSE_TRUE_5_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-59,-4.92,Not Applicable,Not Applicable,14.96,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.38,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1337,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_20_70_FALSE_TRUE_5_0.1_7,EURUSD=X_14_20_70
EURUSD=X,FX,RSI:,14,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,3,1000,Active,13,1.1,18,5,2.86,4,1,-2.94,-22,-8,-3.24,15,1,28,21,-0.63,21,0.3741,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_30_60_TRUE_FALSE_1_0.1_3,EURUSD=X_14_30_60
EURUSD=X,FX,RSI:,14,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,3,1000,Passive,-2,-0.18,Not Applicable,Not Applicable,3.25,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.84,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0213,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_30_60_TRUE_FALSE_1_0.1_3,EURUSD=X_14_30_60
EURUSD=X,FX,RSI:,14,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,-35,-2.92,166,54,30.78,4,1,-21.05,-172,-114,-35.02,9,1,29,21,-12.6,23,-0.1387,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_30_60_TRUE_FALSE_10_0.1_3,EURUSD=X_14_30_60
EURUSD=X,FX,RSI:,14,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-217,-18.45,Not Applicable,Not Applicable,26.33,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2968,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_30_60_TRUE_FALSE_10_0.1_3,EURUSD=X_14_30_60
EURUSD=X,FX,RSI:,14,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,65,5.35,94,28,15.06,4,1,-10.99,-118,-45,-17.45,14,1,29,21,-3.57,22,0.4868,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_30_60_TRUE_FALSE_5_0.1_3,EURUSD=X_14_30_60
EURUSD=X,FX,RSI:,14,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-59,-4.92,Not Applicable,Not Applicable,14.96,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.38,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.1337,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_30_60_TRUE_FALSE_5_0.1_3,EURUSD=X_14_30_60
EURUSD=X,FX,RSI:,14,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,7,1000,Active,13,1.1,18,5,2.86,4,1,-2.94,-22,-8,-3.24,15,1,28,21,-0.63,21,0.3741,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_30_60_TRUE_FALSE_1_0.1_7,EURUSD=X_14_30_60
EURUSD=X,FX,RSI:,14,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,7,1000,Passive,-2,-0.18,Not Applicable,Not Applicable,3.25,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.84,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0213,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_30_60_TRUE_FALSE_1_0.1_7,EURUSD=X_14_30_60
EURUSD=X,FX,RSI:,14,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,-35,-2.92,166,54,30.78,4,1,-21.05,-172,-114,-35.02,9,1,29,21,-12.6,23,-0.1387,2024-01-23 to 2025-03-21,EURUSD=X_Active_RSI:_14_30_60_TRUE_FALSE_10_0.1_7,EURUSD=X_14_30_60
EURUSD=X,FX,RSI:,14,30,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-217,-18.45,Not Applicable,Not Applicable,26.33,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-24.24,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2968,2024-01-23 to 2025-03-21,EURUSD=X_Passive_RSI:_14_30_60_TRUE_FALSE_10_0.1_7,EURUSD=X_14_30_60
