Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
GBPUSD=X,FX,MACD: 11 25 8,Active,-0.021,9.626,-0.002,31.924,391,1.89,2224,2243,0.2433,0.251,0.4943,49813
GBPUSD=X,FX,MACD: 11 25 8,Passive,-2.574,9.633,-0.267,49.345,1,0,1,0,0.4923,0,0.4923,31491
GBPUSD=X,FX,MACD: 11 25 9,Active,-0.881,9.628,-0.092,40.138,385,1.86,2217,2249,0.2421,0.251,0.4931,42744
GBPUSD=X,FX,MACD: 11 25 9,Passive,-2.571,9.634,-0.267,49.345,1,0,1,0,0.4924,0,0.4924,31512
GBPUSD=X,FX,MACD: 11 25 10,Active,-0.641,9.629,-0.067,40.102,365,1.76,2214,2251,0.243,0.2526,0.4956,44612
GBPUSD=X,FX,MACD: 11 25 10,Passive,-2.574,9.635,-0.267,49.345,1,0,1,0,0.4923,0,0.4923,31499
GBPUSD=X,FX,MACD: 11 25 11,Active,-0.895,9.63,-0.093,40.333,353,1.71,2210,2254,0.2422,0.2527,0.4948,42642
GBPUSD=X,FX,MACD: 11 25 11,Passive,-2.59,9.636,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31410
GBPUSD=X,FX,MACD: 11 26 7,Active,0.758,9.623,0.079,28.647,409,1.98,2227,2240,0.2449,0.2518,0.4968,57158
GBPUSD=X,FX,MACD: 11 26 7,Passive,-2.574,9.633,-0.267,49.345,1,0,1,0,0.4923,0,0.4923,31491
GBPUSD=X,FX,MACD: 11 26 8,Active,-0.33,9.627,-0.034,35.881,393,1.9,2226,2240,0.2432,0.2501,0.4933,47158
GBPUSD=X,FX,MACD: 11 26 8,Passive,-2.571,9.634,-0.267,49.345,1,0,1,0,0.4924,0,0.4924,31512
GBPUSD=X,FX,MACD: 11 26 9,Active,-1.095,9.629,-0.114,42.812,385,1.86,2220,2245,0.2423,0.2506,0.4929,41135
GBPUSD=X,FX,MACD: 11 26 9,Passive,-2.574,9.635,-0.267,49.345,1,0,1,0,0.4923,0,0.4923,31499
GBPUSD=X,FX,MACD: 11 26 10,Active,-1.099,9.63,-0.114,41.435,359,1.73,2208,2256,0.2415,0.2525,0.494,41112
GBPUSD=X,FX,MACD: 11 26 10,Passive,-2.59,9.636,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31410
GBPUSD=X,FX,MACD: 11 26 11,Active,-0.734,9.631,-0.076,41.715,345,1.67,2207,2256,0.2415,0.2525,0.4941,43884
GBPUSD=X,FX,MACD: 11 26 11,Passive,-2.583,9.637,-0.268,49.345,1,0,1,0,0.4923,0,0.4923,31454
GBPUSD=X,FX,MACD: 11 27 7,Active,0.58,9.627,0.06,26.488,409,1.98,2229,2237,0.2447,0.251,0.4957,55399
GBPUSD=X,FX,MACD: 11 27 7,Passive,-2.571,9.634,-0.267,49.345,1,0,1,0,0.4924,0,0.4924,31512
GBPUSD=X,FX,MACD: 11 27 8,Active,-0.402,9.628,-0.042,37.618,391,1.89,2224,2241,0.2432,0.2506,0.4938,46553
GBPUSD=X,FX,MACD: 11 27 8,Passive,-2.574,9.635,-0.267,49.345,1,0,1,0,0.4923,0,0.4923,31499
GBPUSD=X,FX,MACD: 11 27 9,Active,-1.083,9.63,-0.112,42.759,377,1.82,2211,2253,0.2417,0.252,0.4937,41226
GBPUSD=X,FX,MACD: 11 27 9,Passive,-2.59,9.636,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31410
GBPUSD=X,FX,MACD: 11 27 10,Active,-0.922,9.631,-0.096,42.568,355,1.71,2209,2254,0.242,0.2525,0.4945,42438
GBPUSD=X,FX,MACD: 11 27 10,Passive,-2.583,9.637,-0.268,49.345,1,0,1,0,0.4923,0,0.4923,31454
GBPUSD=X,FX,MACD: 11 27 11,Active,-0.679,9.632,-0.07,41.155,343,1.66,2203,2259,0.2411,0.253,0.4942,44317
GBPUSD=X,FX,MACD: 11 27 11,Passive,-2.591,9.638,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31411
GBPUSD=X,FX,MACD: 11 28 7,Active,0.479,9.627,0.05,25.36,405,1.96,2231,2234,0.2448,0.2506,0.4954,54416
GBPUSD=X,FX,MACD: 11 28 7,Passive,-2.574,9.635,-0.267,49.345,1,0,1,0,0.4923,0,0.4923,31500
GBPUSD=X,FX,MACD: 11 28 8,Active,-0.693,9.629,-0.072,41.02,391,1.89,2219,2245,0.2424,0.2509,0.4933,44204
GBPUSD=X,FX,MACD: 11 28 8,Passive,-2.59,9.636,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31411
GBPUSD=X,FX,MACD: 11 28 9,Active,-0.699,9.631,-0.073,38.11,369,1.78,2208,2255,0.2422,0.253,0.4952,44158
GBPUSD=X,FX,MACD: 11 28 9,Passive,-2.583,9.637,-0.268,49.345,1,0,1,0,0.4923,0,0.4923,31455
